Num,Time,City,Value
1269,2017/2/22 21:00,A,5.46080051
1270,2017/2/22 22:00,A,5.741386513999999
1271,2017/2/22 23:00,A,6.183348624
1272,2017/2/23 0:00,A,4.325059949
1273,2017/2/23 1:00,A,2.068150272
1274,2017/2/23 2:00,A,1.02513269
1275,2017/2/23 3:00,A,0.609677899
1276,2017/2/23 4:00,A,0.43428576399999996
1277,2017/2/23 5:00,A,0.444917639
1278,2017/2/23 6:00,A,0.9755256590000001
1279,2017/2/23 7:00,A,2.5510517580000003
1280,2017/2/23 8:00,A,3.776886765
1281,2017/2/23 9:00,A,4.0928939060000005
1282,2017/2/23 10:00,A,4.587449142
1283,2017/2/23 11:00,A,4.848732233
1284,2017/2/23 12:00,A,5.684445941
1285,2017/2/23 13:00,A,4.881263589
1286,2017/2/23 14:00,A,4.579812738
1287,2017/2/23 15:00,A,4.66609386
1288,2017/2/23 16:00,A,4.9717116269999995
1289,2017/2/23 17:00,A,5.183377913999999
1290,2017/2/23 18:00,A,5.3565452239999995
1291,2017/2/23 19:00,A,5.394633206
1292,2017/2/23 20:00,A,5.437519272
1293,2017/2/23 21:00,A,5.509151367
1294,2017/2/23 22:00,A,5.884680362
1295,2017/2/23 23:00,A,6.316687912000001
1296,2017/2/24 0:00,A,4.369891989
1297,2017/2/24 1:00,A,2.130589114
1298,2017/2/24 2:00,A,1.070814612
1299,2017/2/24 3:00,A,0.640926984
1300,2017/2/24 4:00,A,0.459388385
1301,2017/2/24 5:00,A,0.49136026899999996
1302,2017/2/24 6:00,A,1.0523023470000001
1303,2017/2/24 7:00,A,2.677097427
1304,2017/2/24 8:00,A,3.978014481
1305,2017/2/24 9:00,A,4.510237692
1306,2017/2/24 10:00,A,4.994437939
1307,2017/2/24 11:00,A,5.167069849
1308,2017/2/24 12:00,A,6.062407434
1309,2017/2/24 13:00,A,5.333526624
1310,2017/2/24 14:00,A,4.94543566
1311,2017/2/24 15:00,A,4.962786223999999
1312,2017/2/24 16:00,A,5.153739508
1313,2017/2/24 17:00,A,5.306376233
1314,2017/2/24 18:00,A,5.389422552
1315,2017/2/24 19:00,A,5.360746561
1316,2017/2/24 20:00,A,5.477029787999999
1317,2017/2/24 21:00,A,5.505484517999999
1318,2017/2/24 22:00,A,5.6454298739999995
1319,2017/2/24 23:00,A,5.653311099
1320,2017/2/25 0:00,A,4.7412727939999995
1321,2017/2/25 1:00,A,2.616544034
1322,2017/2/25 2:00,A,1.317729807
1323,2017/2/25 3:00,A,0.743157733
1324,2017/2/25 4:00,A,0.504506699
1325,2017/2/25 5:00,A,0.510894089
1326,2017/2/25 6:00,A,0.9030432009999999
1327,2017/2/25 7:00,A,2.017571735
1328,2017/2/25 8:00,A,3.2439050380000003
1329,2017/2/25 9:00,A,4.264906012
1330,2017/2/25 10:00,A,4.998551465
1331,2017/2/25 11:00,A,5.231765176000001
1332,2017/2/25 12:00,A,5.545972876
1333,2017/2/25 13:00,A,5.342036462
1334,2017/2/25 14:00,A,5.190571893
1335,2017/2/25 15:00,A,5.171279276
1336,2017/2/25 16:00,A,5.104208865
1337,2017/2/25 17:00,A,5.166457071
1338,2017/2/25 18:00,A,5.314155737
1339,2017/2/25 19:00,A,5.534473456000001
1340,2017/2/25 20:00,A,5.78293027
1341,2017/2/25 21:00,A,5.76457999
1342,2017/2/25 22:00,A,5.724162337999999
1343,2017/2/25 23:00,A,5.868376932
1344,2017/2/26 0:00,A,5.020453925
1345,2017/2/26 1:00,A,2.805981418
1346,2017/2/26 2:00,A,1.468416528
1347,2017/2/26 3:00,A,0.822005502
1348,2017/2/26 4:00,A,0.53127204
1349,2017/2/26 5:00,A,0.48783175
1350,2017/2/26 6:00,A,0.824681744
1351,2017/2/26 7:00,A,1.7587578640000001
1352,2017/2/26 8:00,A,2.8962674739999996
1353,2017/2/26 9:00,A,4.139148724
1354,2017/2/26 10:00,A,5.1554902160000005
1355,2017/2/26 11:00,A,5.472841315
1356,2017/2/26 12:00,A,5.635415353
1357,2017/2/26 13:00,A,5.484727352999999
1358,2017/2/26 14:00,A,5.3893978360000006
1359,2017/2/26 15:00,A,5.378741623
1360,2017/2/26 16:00,A,5.413248596
1361,2017/2/26 17:00,A,5.311433582
1362,2017/2/26 18:00,A,5.326174271
1363,2017/2/26 19:00,A,5.685674594
1364,2017/2/26 20:00,A,5.803614672999999
1365,2017/2/26 21:00,A,5.874480457000001
1366,2017/2/26 22:00,A,6.225101812999999
1367,2017/2/26 23:00,A,6.676724892999999
1368,2017/2/27 0:00,A,4.766498178
1369,2017/2/27 1:00,A,2.269832761
1370,2017/2/27 2:00,A,1.108107626
1371,2017/2/27 3:00,A,0.626936887
1372,2017/2/27 4:00,A,0.44738662700000004
1373,2017/2/27 5:00,A,0.487019196
1374,2017/2/27 6:00,A,1.1202856140000002
1375,2017/2/27 7:00,A,2.9345542819999997
1376,2017/2/27 8:00,A,4.313936615
1377,2017/2/27 9:00,A,4.64466315
1378,2017/2/27 10:00,A,5.20411839
1379,2017/2/27 11:00,A,5.490266736000001
1380,2017/2/27 12:00,A,6.522633643
1381,2017/2/27 13:00,A,5.537464175
1382,2017/2/27 14:00,A,5.218682471
1383,2017/2/27 15:00,A,5.29003689
1384,2017/2/27 16:00,A,5.561478372000001
1385,2017/2/27 17:00,A,5.70950986
1386,2017/2/27 18:00,A,6.077261707000001
1387,2017/2/27 19:00,A,6.145020596
1388,2017/2/27 20:00,A,6.28037164
1389,2017/2/27 21:00,A,6.342989727999999
1390,2017/2/27 22:00,A,6.791216565
1391,2017/2/27 23:00,A,7.160880797999999
1392,2017/2/28 0:00,A,4.915751105
1393,2017/2/28 1:00,A,2.2389425569999997
1394,2017/2/28 2:00,A,1.0828862209999999
1395,2017/2/28 3:00,A,0.653015372
1396,2017/2/28 4:00,A,0.488797754
1397,2017/2/28 5:00,A,0.553199121
1398,2017/2/28 6:00,A,1.3553323609999999
1399,2017/2/28 7:00,A,3.46721243
1400,2017/2/28 8:00,A,5.105548273
1401,2017/2/28 9:00,A,5.412750711
1402,2017/2/28 10:00,A,6.003107901
1403,2017/2/28 11:00,A,6.108408742999999
1404,2017/2/28 12:00,A,7.368964139
1405,2017/2/28 13:00,A,6.266167441
1406,2017/2/28 14:00,A,5.936777866
1407,2017/2/28 15:00,A,6.004276547000001
1408,2017/2/28 16:00,A,6.416855569
1409,2017/2/28 17:00,A,6.720619693
1410,2017/2/28 18:00,A,7.093228656
1411,2017/2/28 19:00,A,7.420766949
1412,2017/2/28 20:00,A,7.739252432000001
1413,2017/2/28 21:00,A,8.14912886
1414,2017/2/28 22:00,A,8.895750156
1415,2017/2/28 23:00,A,9.602618295
1416,2017/3/1 0:00,A,4.216144678
1417,2017/3/1 1:00,A,1.8426745269999998
1418,2017/3/1 2:00,A,0.966768582
1419,2017/3/1 3:00,A,0.608398419
1420,2017/3/1 4:00,A,0.44739487
1421,2017/3/1 5:00,A,0.50989071
1422,2017/3/1 6:00,A,1.133899091
1423,2017/3/1 7:00,A,2.809604813
1424,2017/3/1 8:00,A,3.956913535
1425,2017/3/1 9:00,A,4.078324203
1426,2017/3/1 10:00,A,4.36201376
1427,2017/3/1 11:00,A,4.400953217
1428,2017/3/1 12:00,A,5.119235519
1429,2017/3/1 13:00,A,4.531602631
1430,2017/3/1 14:00,A,4.251581046
1431,2017/3/1 15:00,A,4.339624985
1432,2017/3/1 16:00,A,4.524760892
1433,2017/3/1 17:00,A,4.722355493
1434,2017/3/1 18:00,A,5.0832092410000005
1435,2017/3/1 19:00,A,5.221298166
1436,2017/3/1 20:00,A,5.217176617
1437,2017/3/1 21:00,A,5.218559546
1438,2017/3/1 22:00,A,5.307014847
1439,2017/3/1 23:00,A,5.815207166
1440,2017/3/2 0:00,A,4.191406064
1441,2017/3/2 1:00,A,1.869659854
1442,2017/3/2 2:00,A,0.934275034
1443,2017/3/2 3:00,A,0.566030881
1444,2017/3/2 4:00,A,0.426696539
1445,2017/3/2 5:00,A,0.48893796700000003
1446,2017/3/2 6:00,A,1.156589005
1447,2017/3/2 7:00,A,2.9771102810000003
1448,2017/3/2 8:00,A,4.157405109
1449,2017/3/2 9:00,A,4.395673724
1450,2017/3/2 10:00,A,4.707449493
1451,2017/3/2 11:00,A,4.9516107510000005
1452,2017/3/2 12:00,A,5.643297437
1453,2017/3/2 13:00,A,4.850146457
1454,2017/3/2 14:00,A,4.539090106000001
1455,2017/3/2 15:00,A,4.639493958
1456,2017/3/2 16:00,A,5.017152728
1457,2017/3/2 17:00,A,5.1929050839999995
1458,2017/3/2 18:00,A,5.446729895
1459,2017/3/2 19:00,A,5.256994312
1460,2017/3/2 20:00,A,5.131155237
1461,2017/3/2 21:00,A,5.157865521000001
1462,2017/3/2 22:00,A,5.382574582
1463,2017/3/2 23:00,A,5.919370731
1464,2017/3/3 0:00,A,3.8457288060000003
1465,2017/3/3 1:00,A,1.8059807890000001
1466,2017/3/3 2:00,A,0.948299124
1467,2017/3/3 3:00,A,0.596530133
1468,2017/3/3 4:00,A,0.456752768
1469,2017/3/3 5:00,A,0.500014697
1470,2017/3/3 6:00,A,1.140647916
1471,2017/3/3 7:00,A,2.905044406
1472,2017/3/3 8:00,A,4.031917276000001
1473,2017/3/3 9:00,A,4.328675577
1474,2017/3/3 10:00,A,4.780926378999999
1475,2017/3/3 11:00,A,5.025823541
1476,2017/3/3 12:00,A,5.659179922000001
1477,2017/3/3 13:00,A,4.952519922
1478,2017/3/3 14:00,A,4.73860448
1479,2017/3/3 15:00,A,4.688392535
1480,2017/3/3 16:00,A,4.656471985
1481,2017/3/3 17:00,A,4.865118567
1482,2017/3/3 18:00,A,4.952504514
1483,2017/3/3 19:00,A,4.9384843169999995
1484,2017/3/3 20:00,A,5.072615625
1485,2017/3/3 21:00,A,5.038137094
1486,2017/3/3 22:00,A,5.064214553999999
1487,2017/3/3 23:00,A,5.142808112
1488,2017/3/4 0:00,A,4.086889417
1489,2017/3/4 1:00,A,2.179677905
1490,2017/3/4 2:00,A,1.139236295
1491,2017/3/4 3:00,A,0.667525464
1492,2017/3/4 4:00,A,0.47513062100000003
1493,2017/3/4 5:00,A,0.507103354
1494,2017/3/4 6:00,A,0.981756897
1495,2017/3/4 7:00,A,2.70562104175
1496,2017/3/4 8:00,A,3.7000235129375003
1497,2017/3/4 9:00,A,4.030638458
1498,2017/3/4 10:00,A,4.603830591
1499,2017/3/4 11:00,A,4.810333731
1500,2017/3/4 12:00,A,5.128624826
1501,2017/3/4 13:00,A,4.7775414860000005
1502,2017/3/4 14:00,A,4.624758206
1503,2017/3/4 15:00,A,4.716074997
1504,2017/3/4 16:00,A,4.8128186610000006
1505,2017/3/4 17:00,A,4.862264804
1506,2017/3/4 18:00,A,4.924352032
1507,2017/3/4 19:00,A,5.010323407
1508,2017/3/4 20:00,A,5.079478186
1509,2017/3/4 21:00,A,4.989924252
1510,2017/3/4 22:00,A,4.957289682
1511,2017/3/4 23:00,A,5.060517447
1512,2017/3/5 0:00,A,4.13837659
1513,2017/3/5 1:00,A,2.349353696
1514,2017/3/5 2:00,A,1.265584158
1515,2017/3/5 3:00,A,0.766411981
1516,2017/3/5 4:00,A,0.543293555
1517,2017/3/5 5:00,A,0.5325647029999999
1518,2017/3/5 6:00,A,0.905399982
1519,2017/3/5 7:00,A,1.8534235319999999
1520,2017/3/5 8:00,A,2.9120116210000004
1521,2017/3/5 9:00,A,3.913057123
1522,2017/3/5 10:00,A,4.648785825
1523,2017/3/5 11:00,A,4.831483438
1524,2017/3/5 12:00,A,5.080717731
1525,2017/3/5 13:00,A,4.848017322
1526,2017/3/5 14:00,A,3.5929082119999998
1527,2017/3/5 15:00,A,4.781301367
1528,2017/3/5 16:00,A,4.937096201
1529,2017/3/5 17:00,A,4.99118446
1530,2017/3/5 18:00,A,5.173656165
1531,2017/3/5 19:00,A,5.263333932
1532,2017/3/5 20:00,A,5.087810492
1533,2017/3/5 21:00,A,5.009471484
1534,2017/3/5 22:00,A,5.172558191
1535,2017/3/5 23:00,A,5.759106052000001
1536,2017/3/6 0:00,A,3.887723175
1537,2017/3/6 1:00,A,1.8757834169999998
1538,2017/3/6 2:00,A,0.966575812
1539,2017/3/6 3:00,A,0.558712659
1540,2017/3/6 4:00,A,0.414822278
1541,2017/3/6 5:00,A,0.46243530899999996
1542,2017/3/6 6:00,A,1.072202206
1543,2017/3/6 7:00,A,2.697377737
1544,2017/3/6 8:00,A,3.7246273960000003
1545,2017/3/6 9:00,A,3.9017271669999998
1546,2017/3/6 10:00,A,4.269634811
1547,2017/3/6 11:00,A,4.516100171000001
1548,2017/3/6 12:00,A,5.208813748
1549,2017/3/6 13:00,A,4.651922675
1550,2017/3/6 14:00,A,4.471185473999999
1551,2017/3/6 15:00,A,4.580300845
1552,2017/3/6 16:00,A,4.688235736
1553,2017/3/6 17:00,A,4.890492404
1554,2017/3/6 18:00,A,5.126970599
1555,2017/3/6 19:00,A,5.054006149
1556,2017/3/6 20:00,A,5.049026962
1557,2017/3/6 21:00,A,5.049036234
1558,2017/3/6 22:00,A,5.265677603
1559,2017/3/6 23:00,A,5.8000173770000005
1560,2017/3/7 0:00,A,3.684810352
1561,2017/3/7 1:00,A,1.690948828
1562,2017/3/7 2:00,A,0.8687337490000001
1563,2017/3/7 3:00,A,0.538437662
1564,2017/3/7 4:00,A,0.419790912
1565,2017/3/7 5:00,A,0.48974928
1566,2017/3/7 6:00,A,1.1487708620000001
1567,2017/3/7 7:00,A,2.887021921
1568,2017/3/7 8:00,A,4.145274573
1569,2017/3/7 9:00,A,4.46429761
1570,2017/3/7 10:00,A,4.839844955
1571,2017/3/7 11:00,A,5.025611887
1572,2017/3/7 12:00,A,5.578671752999999
1573,2017/3/7 13:00,A,4.811387817
1574,2017/3/7 14:00,A,4.61110192
1575,2017/3/7 15:00,A,4.76916933
1576,2017/3/7 16:00,A,4.91596575
1577,2017/3/7 17:00,A,5.075974271000001
1578,2017/3/7 18:00,A,5.289657233
1579,2017/3/7 19:00,A,5.270153622
1580,2017/3/7 20:00,A,5.190066006
1581,2017/3/7 21:00,A,5.14746525
1582,2017/3/7 22:00,A,5.362977341000001
1583,2017/3/7 23:00,A,5.818287625
1584,2017/3/8 0:00,A,3.6882808839999996
1585,2017/3/8 1:00,A,1.738278793
1586,2017/3/8 2:00,A,0.895320349
1587,2017/3/8 3:00,A,0.590887332
1588,2017/3/8 4:00,A,0.47778149700000005
1589,2017/3/8 5:00,A,0.552962341
1590,2017/3/8 6:00,A,1.23910195
1591,2017/3/8 7:00,A,3.0110008880000003
1592,2017/3/8 8:00,A,4.173438025
1593,2017/3/8 9:00,A,4.43157269
1594,2017/3/8 10:00,A,4.788152216
1595,2017/3/8 11:00,A,4.983990549
1596,2017/3/8 12:00,A,5.57740144
1597,2017/3/8 13:00,A,4.939528915
1598,2017/3/8 14:00,A,4.721662076
1599,2017/3/8 15:00,A,4.769863947
1600,2017/3/8 16:00,A,4.919870767
1601,2017/3/8 17:00,A,4.992926831
1602,2017/3/8 18:00,A,5.141762766
1603,2017/3/8 19:00,A,5.181022513
1604,2017/3/8 20:00,A,5.123303644
1605,2017/3/8 21:00,A,5.091859338
1606,2017/3/8 22:00,A,5.263984317
1607,2017/3/8 23:00,A,5.746983884
1608,2017/3/9 0:00,A,3.7238973019999997
1609,2017/3/9 1:00,A,1.7163503359999999
1610,2017/3/9 2:00,A,0.8592449740000001
1611,2017/3/9 3:00,A,0.563741501
1612,2017/3/9 4:00,A,0.48353277
1613,2017/3/9 5:00,A,0.569253757
1614,2017/3/9 6:00,A,1.237800598
1615,2017/3/9 7:00,A,2.985136133
1616,2017/3/9 8:00,A,4.1365325319999995
1617,2017/3/9 9:00,A,4.352381528
1618,2017/3/9 10:00,A,4.713931854
1619,2017/3/9 11:00,A,4.904269012
1620,2017/3/9 12:00,A,5.568832675
1621,2017/3/9 13:00,A,4.907211209
1622,2017/3/9 14:00,A,4.604322525
1623,2017/3/9 15:00,A,4.748258163
1624,2017/3/9 16:00,A,4.900284064
1625,2017/3/9 17:00,A,5.032110947
1626,2017/3/9 18:00,A,5.252379517
1627,2017/3/9 19:00,A,5.269833053999999
1628,2017/3/9 20:00,A,5.261214252
1629,2017/3/9 21:00,A,5.201352191000001
1630,2017/3/9 22:00,A,5.448786832000001
1631,2017/3/9 23:00,A,5.922590033
1632,2017/3/10 0:00,A,3.848780969
1633,2017/3/10 1:00,A,1.810615829
1634,2017/3/10 2:00,A,0.940874084
1635,2017/3/10 3:00,A,0.59560928
1636,2017/3/10 4:00,A,0.449317429
1637,2017/3/10 5:00,A,0.528390784
1638,2017/3/10 6:00,A,1.226266681
1639,2017/3/10 7:00,A,2.987798849
1640,2017/3/10 8:00,A,4.111606616
1641,2017/3/10 9:00,A,4.4248367889999995
1642,2017/3/10 10:00,A,4.956746295
1643,2017/3/10 11:00,A,5.120412946
1644,2017/3/10 12:00,A,5.751348566
1645,2017/3/10 13:00,A,5.104952271
1646,2017/3/10 14:00,A,4.938322791
1647,2017/3/10 15:00,A,4.92869165
1648,2017/3/10 16:00,A,5.026656909
1649,2017/3/10 17:00,A,5.188906308
1650,2017/3/10 18:00,A,5.326424258
1651,2017/3/10 19:00,A,5.29942312
1652,2017/3/10 20:00,A,5.29645426
1653,2017/3/10 21:00,A,5.266346857
1654,2017/3/10 22:00,A,5.241480623999999
1655,2017/3/10 23:00,A,5.327043799
1656,2017/3/11 0:00,A,4.1743556239999995
1657,2017/3/11 1:00,A,2.252783252
1658,2017/3/11 2:00,A,1.180654602
1659,2017/3/11 3:00,A,0.7054911620000001
1660,2017/3/11 4:00,A,0.49985420799999997
1661,2017/3/11 5:00,A,0.555232123
1662,2017/3/11 6:00,A,1.090823029
1663,2017/3/11 7:00,A,2.30439574
1664,2017/3/11 8:00,A,3.39961109
1665,2017/3/11 9:00,A,4.266125961
1666,2017/3/11 10:00,A,4.877949329
1667,2017/3/11 11:00,A,5.1963608830000005
1668,2017/3/11 12:00,A,5.41326059
1669,2017/3/11 13:00,A,5.119994818
1670,2017/3/11 14:00,A,4.887911707
1671,2017/3/11 15:00,A,4.905533646
1672,2017/3/11 16:00,A,5.0135555080000005
1673,2017/3/11 17:00,A,5.049415204
1674,2017/3/11 18:00,A,5.081149661
1675,2017/3/11 19:00,A,4.9418340789999995
1676,2017/3/11 20:00,A,5.032869263
1677,2017/3/11 21:00,A,4.966944583
1678,2017/3/11 22:00,A,4.983869263
1679,2017/3/11 23:00,A,5.15841911
1680,2017/3/12 0:00,A,4.305306125
1681,2017/3/12 1:00,A,2.434927777
1682,2017/3/12 2:00,A,1.286088779
1683,2017/3/12 3:00,A,0.765938013
1684,2017/3/12 4:00,A,0.532272113
1685,2017/3/12 5:00,A,0.543611658
1686,2017/3/12 6:00,A,0.97569559
1687,2017/3/12 7:00,A,1.9724897190000001
1688,2017/3/12 8:00,A,3.084695435
1689,2017/3/12 9:00,A,4.066301682
1690,2017/3/12 10:00,A,4.823615967
1691,2017/3/12 11:00,A,5.045259338
1692,2017/3/12 12:00,A,5.331356961
1693,2017/3/12 13:00,A,5.088349826
1694,2017/3/12 14:00,A,4.973286456
1695,2017/3/12 15:00,A,5.13681861
1696,2017/3/12 16:00,A,5.245518594
1697,2017/3/12 17:00,A,5.195395267
1698,2017/3/12 18:00,A,5.213673065
1699,2017/3/12 19:00,A,5.4061936070000005
1700,2017/3/12 20:00,A,5.381267032
1701,2017/3/12 21:00,A,5.267864468
1702,2017/3/12 22:00,A,5.464677585
1703,2017/3/12 23:00,A,6.023919417999999
1704,2017/3/13 0:00,A,4.179289066
1705,2017/3/13 1:00,A,2.077558029
1706,2017/3/13 2:00,A,1.047998056
1707,2017/3/13 3:00,A,0.622206091
1708,2017/3/13 4:00,A,0.45763632200000004
1709,2017/3/13 5:00,A,0.512169946
1710,2017/3/13 6:00,A,1.125815131
1711,2017/3/13 7:00,A,2.6930894989999996
1712,2017/3/13 8:00,A,3.961784698
1713,2017/3/13 9:00,A,4.48309386
1714,2017/3/13 10:00,A,5.0124373019999995
1715,2017/3/13 11:00,A,5.305835706
1716,2017/3/13 12:00,A,5.910102014
1717,2017/3/13 13:00,A,5.181329288
1718,2017/3/13 14:00,A,5.016215851
1719,2017/3/13 15:00,A,4.9796587919999995
1720,2017/3/13 16:00,A,5.150296143
1721,2017/3/13 17:00,A,5.209952481
1722,2017/3/13 18:00,A,5.463965207
1723,2017/3/13 19:00,A,5.325991323999999
1724,2017/3/13 20:00,A,5.179532697
1725,2017/3/13 21:00,A,5.131230417
1726,2017/3/13 22:00,A,5.459208273
1727,2017/3/13 23:00,A,6.060881671000001
1728,2017/3/14 0:00,A,4.020271193999999
1729,2017/3/14 1:00,A,1.918229474
1730,2017/3/14 2:00,A,0.981743448
1731,2017/3/14 3:00,A,0.594978104
1732,2017/3/14 4:00,A,0.447142456
1733,2017/3/14 5:00,A,0.492617542
1734,2017/3/14 6:00,A,1.146930496
1735,2017/3/14 7:00,A,2.810668381
1736,2017/3/14 8:00,A,4.065334732
1737,2017/3/14 9:00,A,4.32135528
1738,2017/3/14 10:00,A,4.702209073
1739,2017/3/14 11:00,A,4.848873666
1740,2017/3/14 12:00,A,5.518767313
1741,2017/3/14 13:00,A,4.693186642
1742,2017/3/14 14:00,A,4.479836539
1743,2017/3/14 15:00,A,4.508106509
1744,2017/3/14 16:00,A,4.635789529
1745,2017/3/14 17:00,A,4.997176697
1746,2017/3/14 18:00,A,5.269100333
1747,2017/3/14 19:00,A,5.225589328
1748,2017/3/14 20:00,A,5.2324944
1749,2017/3/14 21:00,A,5.179829913
1750,2017/3/14 22:00,A,5.397138181
1751,2017/3/14 23:00,A,5.944572845
1752,2017/3/15 0:00,A,3.900973093
1753,2017/3/15 1:00,A,1.801184106
1754,2017/3/15 2:00,A,0.9114076390000001
1755,2017/3/15 3:00,A,0.562489319
1756,2017/3/15 4:00,A,0.439300281
1757,2017/3/15 5:00,A,0.5000307310000001
1758,2017/3/15 6:00,A,1.182937939
1759,2017/3/15 7:00,A,2.9136707210000004
1760,2017/3/15 8:00,A,4.155281012
1761,2017/3/15 9:00,A,4.36724679
1762,2017/3/15 10:00,A,4.711569553
1763,2017/3/15 11:00,A,4.96063381
1764,2017/3/15 12:00,A,5.73106926
1765,2017/3/15 13:00,A,4.946956815
1766,2017/3/15 14:00,A,4.682020004
1767,2017/3/15 15:00,A,4.760039291
1768,2017/3/15 16:00,A,4.900502197
1769,2017/3/15 17:00,A,5.095647415
1770,2017/3/15 18:00,A,5.491751297
1771,2017/3/15 19:00,A,5.446202228
1772,2017/3/15 20:00,A,5.316481415
1773,2017/3/15 21:00,A,5.177766208
1774,2017/3/15 22:00,A,5.376045651
1775,2017/3/15 23:00,A,5.8851633670000005
1776,2017/3/16 0:00,A,3.844560553
1777,2017/3/16 1:00,A,1.79475625
1778,2017/3/16 2:00,A,0.9307339659999999
1779,2017/3/16 3:00,A,0.5993353610000001
1780,2017/3/16 4:00,A,0.455217407
1781,2017/3/16 5:00,A,0.52079248
1782,2017/3/16 6:00,A,1.1947632479999999
1783,2017/3/16 7:00,A,2.96849924
1784,2017/3/16 8:00,A,4.189196829
1785,2017/3/16 9:00,A,4.409998727
1786,2017/3/16 10:00,A,3.929485443
1787,2017/3/16 11:00,A,4.807634079
1788,2017/3/16 12:00,A,5.562811166
1789,2017/3/16 13:00,A,4.820924273999999
1790,2017/3/16 14:00,A,4.829807901000001
1791,2017/3/16 15:00,A,4.915897598
1792,2017/3/16 16:00,A,5.131345807
1793,2017/3/16 17:00,A,5.330934586000001
1794,2017/3/16 18:00,A,5.657541019
1795,2017/3/16 19:00,A,5.602695166
1796,2017/3/16 20:00,A,5.441932495
1797,2017/3/16 21:00,A,5.373162927
1798,2017/3/16 22:00,A,5.509781454
1799,2017/3/16 23:00,A,5.9929373870000004
1800,2017/3/17 0:00,A,3.92006033
1801,2017/3/17 1:00,A,1.861077277
1802,2017/3/17 2:00,A,0.9714995329999999
1803,2017/3/17 3:00,A,0.615053659
1804,2017/3/17 4:00,A,0.47530702799999996
1805,2017/3/17 5:00,A,0.55316561
1806,2017/3/17 6:00,A,1.307224545
1807,2017/3/17 7:00,A,3.104970142
1808,2017/3/17 8:00,A,4.331795706
1809,2017/3/17 9:00,A,4.49350108
1810,2017/3/17 10:00,A,4.798611316000001
1811,2017/3/17 11:00,A,5.174319986
1812,2017/3/17 12:00,A,5.882166495
1813,2017/3/17 13:00,A,5.140776483
1814,2017/3/17 14:00,A,4.951919666
1815,2017/3/17 15:00,A,4.99111922
1816,2017/3/17 16:00,A,5.03233754
1817,2017/3/17 17:00,A,5.17359986
1818,2017/3/17 18:00,A,5.379692563
1819,2017/3/17 19:00,A,5.284096014
1820,2017/3/17 20:00,A,5.211006036000001
1821,2017/3/17 21:00,A,5.201077841
1822,2017/3/17 22:00,A,5.167461218
1823,2017/3/17 23:00,A,5.086820746
1824,2017/3/18 0:00,A,4.048376623999999
1825,2017/3/18 1:00,A,2.155427615
1826,2017/3/18 2:00,A,1.153343753
1827,2017/3/18 3:00,A,0.682577112
1828,2017/3/18 4:00,A,0.49048242799999997
1829,2017/3/18 5:00,A,0.554403275
1830,2017/3/18 6:00,A,1.0924802279999999
1831,2017/3/18 7:00,A,2.2428994419999997
1832,2017/3/18 8:00,A,3.4086976589999995
1833,2017/3/18 9:00,A,4.257685086
1834,2017/3/18 10:00,A,4.825515131
1835,2017/3/18 11:00,A,5.03839411
1836,2017/3/18 12:00,A,5.28493782
1837,2017/3/18 13:00,A,5.112447284
1838,2017/3/18 14:00,A,5.018600681000001
1839,2017/3/18 15:00,A,4.991963019
1840,2017/3/18 16:00,A,5.029984747
1841,2017/3/18 17:00,A,5.087304926
1842,2017/3/18 18:00,A,5.15275603
1843,2017/3/18 19:00,A,5.186500967
1844,2017/3/18 20:00,A,5.153390207
1845,2017/3/18 21:00,A,4.981572961
1846,2017/3/18 22:00,A,4.973497641
1847,2017/3/18 23:00,A,5.111805927
1848,2017/3/19 0:00,A,4.30579852
1849,2017/3/19 1:00,A,2.458783746
1850,2017/3/19 2:00,A,1.287683377
1851,2017/3/19 3:00,A,0.7522162659999999
1852,2017/3/19 4:00,A,0.518478488
1853,2017/3/19 5:00,A,0.505501935
1854,2017/3/19 6:00,A,0.945403131
1855,2017/3/19 7:00,A,1.8702048980000001
1856,2017/3/19 8:00,A,2.9739022489999996
1857,2017/3/19 9:00,A,3.949107715
1858,2017/3/19 10:00,A,4.695162112
1859,2017/3/19 11:00,A,4.998585037
1860,2017/3/19 12:00,A,5.252036475
1861,2017/3/19 13:00,A,5.107906262
1862,2017/3/19 14:00,A,4.938960995
1863,2017/3/19 15:00,A,4.9645750269999995
1864,2017/3/19 16:00,A,4.977698538
1865,2017/3/19 17:00,A,4.985905896
1866,2017/3/19 18:00,A,5.07154006
1867,2017/3/19 19:00,A,5.264330731
1868,2017/3/19 20:00,A,5.211947211
1869,2017/3/19 21:00,A,5.147185901
1870,2017/3/19 22:00,A,5.3069707919999995
1871,2017/3/19 23:00,A,5.814559286000001
1872,2017/3/20 0:00,A,3.973595221
1873,2017/3/20 1:00,A,1.9954093780000002
1874,2017/3/20 2:00,A,1.018308707
1875,2017/3/20 3:00,A,0.599926407
1876,2017/3/20 4:00,A,0.44614604799999996
1877,2017/3/20 5:00,A,0.49247848200000005
1878,2017/3/20 6:00,A,1.071856607
1879,2017/3/20 7:00,A,2.578103262
1880,2017/3/20 8:00,A,3.9432420319999997
1881,2017/3/20 9:00,A,4.252334906000001
1882,2017/3/20 10:00,A,4.739386972
1883,2017/3/20 11:00,A,5.0507016689999995
1884,2017/3/20 12:00,A,5.648401581
1885,2017/3/20 13:00,A,4.910385965
1886,2017/3/20 14:00,A,4.8133427310000005
